vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract
1G1FY6EV2V,Clark,Ridgefield,WA,98642,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,292583154,"{'type': 'Point', 'coordinates': [-122.74595, 45.81539]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040305
1G1FZ6EV6V,King,Seattle,WA,98109,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,292877882,"{'type': 'Point', 'coordinates': [-122.34845, 47.63283]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006701
1G1FY6EV7V,Cowlitz,Longview,WA,98632,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,19,292487758,"{'type': 'Point', 'coordinates': [-122.95058, 46.14681]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000400
WA125BGF5V,King,Shoreline,WA,98177,2027,AUDI,SQ6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32,292855335,"{'type': 'Point', 'coordinates': [-122.37238, 47.74068]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800
WA134BGF2V,King,Seattle,WA,98107,2027,AUDI,Q6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,293788526,"{'type': 'Point', 'coordinates': [-122.37889, 47.66905]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004701
WA154BGF2V,King,Bellevue,WA,98008,2027,AUDI,Q6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,291721349,"{'type': 'Point', 'coordinates': [-122.11832, 47.6245]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023100
1G1FY6EV2V,Island,Langley,WA,98260,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,10,293449285,"{'type': 'Point', 'coordinates': [-122.40618, 48.0399]}",PUGET SOUND ENERGY INC,53029971900
4JGFB4GB4T,King,Sammamish,WA,98075,2026,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,49,41,292636466,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218
5XYAA5S2XT,Snohomish,Lynnwood,WA,98037,2026,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21,283408261,"{'type': 'Point', 'coordinates': [-122.2886, 47.84431]}",PUGET SOUND ENERGY INC,53061051928
7SAYGDEE4T,Snohomish,Lynnwood,WA,98036,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32,289752214,"{'type': 'Point', 'coordinates': [-122.29245, 47.82557]}",PUGET SOUND ENERGY INC,53061051402
1GYC3NML7T,Snohomish,Marysville,WA,98270,2026,CADILLAC,VISTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,280745293,"{'type': 'Point', 'coordinates': [-122.1769, 48.06114]}",PUGET SOUND ENERGY INC,53061052710
7FCEHEB23T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,296430774,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
7YAMWFS59T,King,Seattle,WA,98106,2026,HYUNDAI,IONIQ 9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,34,292527567,"{'type': 'Point', 'coordinates': [-122.35781, 47.52146]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026500
JTMBGAHC2T,Yakima,Yakima,WA,98908,2026,SUBARU,TRAILSEEKER,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,14,293999835,"{'type': 'Point', 'coordinates': [-120.60272, 46.59656]}",PACIFICORP,53077002801
7SAYGAEE6T,Pierce,Bonney Lake,WA,98391,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31,293511494,"{'type': 'Point', 'coordinates': [-122.17144, 47.19175]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070209
7FCEHEB28T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,294980780,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
7SAYGDEE3T,Santa Clara,Sunnyvale,CA,94086,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,,286762017,"{'type': 'Point', 'coordinates': [-122.03751, 37.37188]}",NON WASHINGTON STATE ELECTRIC UTILITY,06085508601
7PDSGBBP5T,San Juan,Eastsound,WA,98245,2026,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,294724132,"{'type': 'Point', 'coordinates': [-122.91109, 48.69389]}",BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960101
7SAYGDEE9T,Island,Oak Harbor,WA,98277,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,10,289016164,"{'type': 'Point', 'coordinates': [-122.64682, 48.29077]}",PUGET SOUND ENERGY INC,53029970602
7SAYGDEE2T,Spokane,Nine Mile Falls,WA,99026,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,292982840,"{'type': 'Point', 'coordinates': [-117.54392, 47.77676]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010601
7FCEHEB25T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,296764163,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
JTMBDAFB8T,Spokane,Spokane,WA,99208,2026,TOYOTA,BZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,293109673,"{'type': 'Point', 'coordinates': [-117.40725, 47.71862]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010701
5YJSA1E60T,King,Kirkland,WA,98033,2026,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,290254170,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702
7FCEHEB21T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,293983714,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
7SAYGDEE5T,Snohomish,Bothell,WA,98021,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,291771805,"{'type': 'Point', 'coordinates': [-122.17946, 47.80259]}",PUGET SOUND ENERGY INC,53061051918
7YAMWFS51T,King,Seattle,WA,98116,2026,HYUNDAI,IONIQ 9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,34,292029888,"{'type': 'Point', 'coordinates': [-122.38784, 47.56475]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009600
7SAYGDEE6T,Snohomish,Mukilteo,WA,98275,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21,294634476,"{'type': 'Point', 'coordinates': [-122.29196, 47.89908]}",PUGET SOUND ENERGY INC,53061042001
7SAYGDEE3T,Skagit,Sedro-Woolley,WA,98284,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,39,292173031,"{'type': 'Point', 'coordinates': [-122.23857, 48.50879]}",PUGET SOUND ENERGY INC,53057951400
WBY73HD00T,Yakima,Yakima,WA,98902,2026,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,14,293914792,"{'type': 'Point', 'coordinates': [-120.51904, 46.59782]}",PACIFICORP,53077000500
7SAYGDEE5T,Pierce,Tacoma,WA,98444,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,29,285710610,"{'type': 'Point', 'coordinates': [-122.43828, 47.15258]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053063502
JTMBCAEB2T,Pierce,Lakewood,WA,98499,2026,TOYOTA,BZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,29,292469544,"{'type': 'Point', 'coordinates': [-122.51495, 47.16196]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071803
3GYK3DM43T,Spokane,Spokane Valley,WA,99206,2026,CADILLAC,OPTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,4,290089992,"{'type': 'Point', 'coordinates': [-117.24781, 47.63516]}",BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011702
7FCEHEB27T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,295247004,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
7PDSGBBPXT,Snohomish,Bothell,WA,98021,2026,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,293638670,"{'type': 'Point', 'coordinates': [-122.17946, 47.80259]}",PUGET SOUND ENERGY INC,53061051917
7SAYGDED6T,Snohomish,Bothell,WA,98021,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,286128559,"{'type': 'Point', 'coordinates': [-122.17946, 47.80259]}",PUGET SOUND ENERGY INC,53061051918
7SAYGDED5T,Grant,Quincy,WA,98848,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,13,290466032,"{'type': 'Point', 'coordinates': [-119.85338, 47.23748]}",PUD NO 2 OF GRANT COUNTY,53025010600
JTMBDAFC9T,King,Seattle,WA,98103,2026,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,290131551,"{'type': 'Point', 'coordinates': [-122.34301, 47.65918]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003500
7SAYGDEE9T,Snohomish,Lake Stevens,WA,98258,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,295560016,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052606
JTMBGAHC9T,King,Renton,WA,98058,2026,SUBARU,TRAILSEEKER,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11,296566686,"{'type': 'Point', 'coordinates': [-122.12989, 47.44513]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025702
JTMAAAAE3T,Chelan,Leavenworth,WA,98826,2026,SUBARU,UNCHARTED,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,12,293695580,"{'type': 'Point', 'coordinates': [-120.65754, 47.5982]}",PUD NO 1 OF CHELAN COUNTY,53007960203
7SAYGDEE3T,Clark,Vancouver,WA,98682,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,17,285994621,"{'type': 'Point', 'coordinates': [-122.51465, 45.67862]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604
7YAKNDDC2T,Clark,Vancouver,WA,98662,2026,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,17,291484357,"{'type': 'Point', 'coordinates': [-122.59185, 45.66171]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703
7PDSGABP9T,King,Tukwila,WA,98168,2026,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11,284713761,"{'type': 'Point', 'coordinates': [-122.29411, 47.48924]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026300
7SAYGDEEXT,King,Redmond,WA,98052,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,290872011,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325
3GN7DNRR1T,Snohomish,Lake Stevens,WA,98258,2026,CHEVROLET,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,286393075,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052506
7SAYGDEE8T,King,Kenmore,WA,98028,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46,286082807,"{'type': 'Point', 'coordinates': [-122.24369, 47.75892]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021600
5YJ3E1EB9T,Pierce,Tacoma,WA,98446,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,29,292885323,"{'type': 'Point', 'coordinates': [-122.37748, 47.09665]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071412
7SAYGDEE6T,Island,Clinton,WA,98236,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,10,284828155,"{'type': 'Point', 'coordinates': [-122.35803, 47.9796]}",PUGET SOUND ENERGY INC,53029971800
7FCEHEB22T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,296520094,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
KNDCR3L17T,Whatcom,Bellingham,WA,98225,2026,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,293127229,"{'type': 'Point', 'coordinates': [-122.47091, 48.75256]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001202
7SAYGDEE2T,King,Issaquah,WA,98027,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,281735198,"{'type': 'Point', 'coordinates': [-122.03439, 47.5301]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006
7SAYGDEE1T,Snohomish,Lake Stevens,WA,98258,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,291201235,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052606
7SAYGDEE1T,Snohomish,Lake Stevens,WA,98258,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,292306318,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052603
5YJ3E1EBXT,King,Bellevue,WA,98005,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,286750152,"{'type': 'Point', 'coordinates': [-122.15821, 47.62184]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023702
5YJ3E1EAXT,Pierce,Graham,WA,98338,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,2,292244627,"{'type': 'Point', 'coordinates': [-122.29477, 47.05703]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073124
7SAYGDED1T,King,Kirkland,WA,98033,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,282598165,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604
7SAYGDED8T,Pierce,Puyallup,WA,98374,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,25,291143800,"{'type': 'Point', 'coordinates': [-122.27504, 47.13926]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073111
JTMBDAFB4T,Pierce,Bonney Lake,WA,98391,2026,TOYOTA,BZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31,292821875,"{'type': 'Point', 'coordinates': [-122.17144, 47.19175]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070313
7SAYGDEE0T,Snohomish,Mukilteo,WA,98275,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21,281958386,"{'type': 'Point', 'coordinates': [-122.29196, 47.89908]}",PUGET SOUND ENERGY INC,53061041301
7SAYGDED3T,King,Redmond,WA,98052,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,294229337,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313
7SAYGAEE1T,Snohomish,Snohomish,WA,98296,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,292236073,"{'type': 'Point', 'coordinates': [-122.15134, 47.88512]}",PUGET SOUND ENERGY INC,53061052122
7SAYGDEE2T,King,Kent,WA,98031,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11,286748276,"{'type': 'Point', 'coordinates': [-122.20125, 47.39318]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029306
JM3KKCHA9T,King,Duvall,WA,98019,2026,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,45,292954399,"{'type': 'Point', 'coordinates': [-121.98609, 47.74068]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032401
7SAYGDEE2T,Snohomish,Bothell,WA,98021,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,280708669,"{'type': 'Point', 'coordinates': [-122.17946, 47.80259]}",PUGET SOUND ENERGY INC,53061051938
7SAYGDET1T,King,Bellevue,WA,98006,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,294302473,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800
7G2CEHED2T,Snohomish,Monroe,WA,98272,2026,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,39,291042692,"{'type': 'Point', 'coordinates': [-121.98087, 47.8526]}",PUGET SOUND ENERGY INC,53061052203
JTMBCAEB2T,Clark,Ridgefield,WA,98642,2026,TOYOTA,BZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,289529425,"{'type': 'Point', 'coordinates': [-122.74595, 45.81539]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040910
5TDACAC67T,Franklin,Pasco,WA,99301,2026,LEXUS,TX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,9,286801749,"{'type': 'Point', 'coordinates': [-119.09467, 46.23542]}","BONNEVILLE POWER ADMINISTRATION||BIG BEND ELECTRIC COOP, INC",53021020608
7SAYGDEE6T,King,Bellevue,WA,98005,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48,278978108,"{'type': 'Point', 'coordinates': [-122.15821, 47.62184]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023702
5YJ3E1EA6T,Lewis,Centralia,WA,98531,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,20,298496992,"{'type': 'Point', 'coordinates': [-122.95266, 46.72895]}",BONNEVILLE POWER ADMINISTRATION||CITY OF CENTRALIA - (WA)|CITY OF TACOMA - (WA),53041970700
7FCEHEB21T,Spokane,Airway Heights,WA,99001,2026,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,296588470,"{'type': 'Point', 'coordinates': [-117.59311, 47.6443]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010401
7YAMYFS50T,Kitsap,Silverdale,WA,98383,2026,HYUNDAI,IONIQ 9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23,282818777,"{'type': 'Point', 'coordinates': [-122.69275, 47.65171]}",PUGET SOUND ENERGY INC,53035091206
